split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,stress_axis,stress_level
stress_morphology,0,2,physical_intent_disambiguation,rotate,rotate,1,1,0.00162,0.90510,0.09490,0,success,stress,1.10961,1.09170,0.87422,0.26469,0.06044,0.00604,valve,0.52353,morphology,0.2
stress_morphology,0,2,oracle_intent_upper_bound,rotate,rotate,1,1,0.00167,0.98500,0.01500,0,success,stress,1.10961,1.09170,0.87422,0.26469,0.06044,0.00604,valve,0.52353,morphology,0.2
stress_morphology,0,3,body_normalized_knn,lift,lift,1,1,0.00000,0.48438,0.51562,0,success,stress,0.91303,0.93873,0.84434,0.19712,0.05295,0.00641,mug,0.52859,morphology,0.2
stress_morphology,0,3,object_affordance_classifier,lift,lift,1,1,0.00000,0.95747,0.04253,0,success,stress,0.91303,0.93873,0.84434,0.19712,0.05295,0.00641,mug,0.52859,morphology,0.2
stress_morphology,0,3,style_invariant_logistic,lift,lift,1,1,0.00000,0.88899,0.11101,0,success,stress,0.91303,0.93873,0.84434,0.19712,0.05295,0.00641,mug,0.52859,morphology,0.2
stress_morphology,0,3,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.83792,0.16208,0,success,stress,0.91303,0.93873,0.84434,0.19712,0.05295,0.00641,mug,0.52859,morphology,0.2
stress_morphology,0,3,oracle_intent_upper_bound,lift,lift,1,1,0.02928,0.98500,0.01500,0,success,stress,0.91303,0.93873,0.84434,0.19712,0.05295,0.00641,mug,0.52859,morphology,0.2
stress_morphology,0,4,body_normalized_knn,place,place,1,0,0.60541,0.44593,0.55407,0,bad_action_parameter,stress,0.86052,1.07428,0.91645,0.21194,0.02991,0.01287,peg_to_slot,0.49009,morphology,0.2
stress_morphology,0,4,object_affordance_classifier,place,place,1,1,0.39396,0.96830,0.03170,0,success,stress,0.86052,1.07428,0.91645,0.21194,0.02991,0.01287,peg_to_slot,0.49009,morphology,0.2
stress_morphology,0,4,style_invariant_logistic,place,place,1,1,0.02546,0.94233,0.05767,0,success,stress,0.86052,1.07428,0.91645,0.21194,0.02991,0.01287,peg_to_slot,0.49009,morphology,0.2
stress_morphology,0,4,physical_intent_disambiguation,place,place,1,1,0.02546,0.97922,0.02078,0,success,stress,0.86052,1.07428,0.91645,0.21194,0.02991,0.01287,peg_to_slot,0.49009,morphology,0.2
stress_morphology,0,4,oracle_intent_upper_bound,place,place,1,1,0.02493,0.98500,0.01500,0,success,stress,0.86052,1.07428,0.91645,0.21194,0.02991,0.01287,peg_to_slot,0.49009,morphology,0.2
stress_morphology,0,5,body_normalized_knn,handoff,handoff,1,1,0.16256,0.83025,0.16975,0,success,stress,1.15194,0.95395,1.05105,0.21952,0.04782,0.00973,tool_handoff,0.42928,morphology,0.2
stress_morphology,0,5,object_affordance_classifier,handoff,handoff,1,1,0.49267,0.96970,0.03030,0,success,stress,1.15194,0.95395,1.05105,0.21952,0.04782,0.00973,tool_handoff,0.42928,morphology,0.2
stress_morphology,0,5,style_invariant_logistic,handoff,handoff,1,1,0.01000,0.97786,0.02214,0,success,stress,1.15194,0.95395,1.05105,0.21952,0.04782,0.00973,tool_handoff,0.42928,morphology,0.2
stress_morphology,0,5,physical_intent_disambiguation,handoff,handoff,1,1,0.01000,0.84593,0.15407,0,success,stress,1.15194,0.95395,1.05105,0.21952,0.04782,0.00973,tool_handoff,0.42928,morphology,0.2
stress_morphology,0,5,oracle_intent_upper_bound,handoff,handoff,1,1,0.03714,0.98500,0.01500,0,success,stress,1.15194,0.95395,1.05105,0.21952,0.04782,0.00973,tool_handoff,0.42928,morphology,0.2
stress_morphology,0,6,body_normalized_knn,push,push,1,1,0.14181,0.65535,0.34465,0,success,stress,0.91280,0.95901,0.96187,0.23141,0.01060,0.00651,cart,0.47910,morphology,0.2
stress_morphology,0,6,object_affordance_classifier,push,push,1,1,0.14726,0.77539,0.22461,0,success,stress,0.91280,0.95901,0.96187,0.23141,0.01060,0.00651,cart,0.47910,morphology,0.2
stress_morphology,0,6,style_invariant_logistic,push,push,1,1,0.04101,0.50755,0.49245,0,success,stress,0.91280,0.95901,0.96187,0.23141,0.01060,0.00651,cart,0.47910,morphology,0.2
stress_morphology,0,6,physical_intent_disambiguation,push,push,1,1,0.04101,0.98224,0.01776,0,success,stress,0.91280,0.95901,0.96187,0.23141,0.01060,0.00651,cart,0.47910,morphology,0.2
stress_morphology,0,6,oracle_intent_upper_bound,push,push,1,1,0.00513,0.98500,0.01500,0,success,stress,0.91280,0.95901,0.96187,0.23141,0.01060,0.00651,cart,0.47910,morphology,0.2
stress_morphology,0,7,body_normalized_knn,pull,pull,1,1,0.18777,0.59008,0.40992,0,success,stress,1.14283,1.09496,1.01785,0.25434,0.06621,0.01078,sliding_tray,0.43300,morphology,0.2
stress_morphology,0,7,object_affordance_classifier,pull,push,0,0,0.18323,0.75210,0.75210,0,wrong_intent,stress,1.14283,1.09496,1.01785,0.25434,0.06621,0.01078,sliding_tray,0.43300,morphology,0.2
stress_morphology,0,7,style_invariant_logistic,pull,pull,1,1,0.03189,0.76780,0.23220,0,success,stress,1.14283,1.09496,1.01785,0.25434,0.06621,0.01078,sliding_tray,0.43300,morphology,0.2
stress_morphology,0,7,physical_intent_disambiguation,pull,pull,1,1,0.03189,0.65586,0.34414,0,success,stress,1.14283,1.09496,1.01785,0.25434,0.06621,0.01078,sliding_tray,0.43300,morphology,0.2
stress_morphology,0,7,oracle_intent_upper_bound,pull,pull,1,1,0.01983,0.98500,0.01500,0,success,stress,1.14283,1.09496,1.01785,0.25434,0.06621,0.01078,sliding_tray,0.43300,morphology,0.2
stress_morphology,0,8,body_normalized_knn,rotate,rotate,1,0,1.24364,0.34288,0.65712,0,bad_action_parameter,stress,0.90442,1.05657,0.87614,0.22911,0.00949,0.01253,jar_lid,0.51800,morphology,0.2
stress_morphology,0,8,object_affordance_classifier,rotate,rotate,1,1,0.12329,0.91095,0.08905,0,success,stress,0.90442,1.05657,0.87614,0.22911,0.00949,0.01253,jar_lid,0.51800,morphology,0.2
stress_morphology,0,8,style_invariant_logistic,rotate,rotate,1,1,0.00960,0.80817,0.19183,0,success,stress,0.90442,1.05657,0.87614,0.22911,0.00949,0.01253,jar_lid,0.51800,morphology,0.2
stress_morphology,0,8,physical_intent_disambiguation,rotate,rotate,1,1,0.00960,0.98531,0.01469,0,success,stress,0.90442,1.05657,0.87614,0.22911,0.00949,0.01253,jar_lid,0.51800,morphology,0.2
stress_morphology,0,8,oracle_intent_upper_bound,rotate,rotate,1,1,0.00254,0.98500,0.01500,0,success,stress,0.90442,1.05657,0.87614,0.22911,0.00949,0.01253,jar_lid,0.51800,morphology,0.2
stress_morphology,0,9,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,stress,0.86897,0.94115,1.02322,0.19487,0.05866,0.00785,block,0.43612,morphology,0.2
stress_morphology,0,9,object_affordance_classifier,lift,lift,1,1,0.00000,0.98805,0.01195,0,success,stress,0.86897,0.94115,1.02322,0.19487,0.05866,0.00785,block,0.43612,morphology,0.2
stress_morphology,0,9,style_invariant_logistic,lift,lift,1,1,0.00000,0.99993,0.00007,0,success,stress,0.86897,0.94115,1.02322,0.19487,0.05866,0.00785,block,0.43612,morphology,0.2
stress_morphology,0,9,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85930,0.14070,0,success,stress,0.86897,0.94115,1.02322,0.19487,0.05866,0.00785,block,0.43612,morphology,0.2
stress_morphology,0,9,oracle_intent_upper_bound,lift,lift,1,1,0.01883,0.98500,0.01500,0,success,stress,0.86897,0.94115,1.02322,0.19487,0.05866,0.00785,block,0.43612,morphology,0.2
stress_morphology,0,10,body_normalized_knn,place,place,1,1,0.03694,1.00000,0.00000,0,success,stress,1.14635,0.90715,0.99341,0.32034,0.07770,0.00658,cup_to_bowl,0.42630,morphology,0.2
stress_morphology,0,10,object_affordance_classifier,place,place,1,1,0.26915,0.98351,0.01649,0,success,stress,1.14635,0.90715,0.99341,0.32034,0.07770,0.00658,cup_to_bowl,0.42630,morphology,0.2
stress_morphology,0,10,style_invariant_logistic,place,place,1,1,0.01627,0.95186,0.04814,0,success,stress,1.14635,0.90715,0.99341,0.32034,0.07770,0.00658,cup_to_bowl,0.42630,morphology,0.2
stress_morphology,0,10,physical_intent_disambiguation,place,place,1,1,0.01627,0.96197,0.03803,0,success,stress,1.14635,0.90715,0.99341,0.32034,0.07770,0.00658,cup_to_bowl,0.42630,morphology,0.2
stress_morphology,0,10,oracle_intent_upper_bound,place,place,1,1,0.02197,0.98500,0.01500,0,success,stress,1.14635,0.90715,0.99341,0.32034,0.07770,0.00658,cup_to_bowl,0.42630,morphology,0.2
stress_morphology,0,11,body_normalized_knn,handoff,handoff,1,1,0.29129,1.00000,0.00000,0,success,stress,0.91409,1.06432,0.80554,0.16287,0.07905,0.01295,tool_handoff,0.55541,morphology,0.2
stress_morphology,0,11,object_affordance_classifier,handoff,handoff,1,1,0.16564,0.97288,0.02712,0,success,stress,0.91409,1.06432,0.80554,0.16287,0.07905,0.01295,tool_handoff,0.55541,morphology,0.2
stress_morphology,0,11,style_invariant_logistic,handoff,handoff,1,1,0.01536,0.99933,0.00067,0,success,stress,0.91409,1.06432,0.80554,0.16287,0.07905,0.01295,tool_handoff,0.55541,morphology,0.2
stress_morphology,0,11,physical_intent_disambiguation,handoff,handoff,1,1,0.01536,0.82751,0.17249,0,success,stress,0.91409,1.06432,0.80554,0.16287,0.07905,0.01295,tool_handoff,0.55541,morphology,0.2
stress_morphology,0,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.02881,0.98500,0.01500,0,success,stress,0.91409,1.06432,0.80554,0.16287,0.07905,0.01295,tool_handoff,0.55541,morphology,0.2
stress_morphology,0,12,body_normalized_knn,push,push,1,0,1.72645,0.81286,0.18714,0,bad_action_parameter,stress,0.92789,1.09272,0.89313,0.13084,0.05904,0.00723,cart,0.47783,morphology,0.2
stress_morphology,0,12,object_affordance_classifier,push,push,1,1,0.30152,0.75954,0.24046,0,success,stress,0.92789,1.09272,0.89313,0.13084,0.05904,0.00723,cart,0.47783,morphology,0.2
stress_morphology,0,12,style_invariant_logistic,push,push,1,1,0.05989,0.82101,0.17899,0,success,stress,0.92789,1.09272,0.89313,0.13084,0.05904,0.00723,cart,0.47783,morphology,0.2
stress_morphology,0,12,physical_intent_disambiguation,push,push,1,1,0.05989,0.97441,0.02559,0,success,stress,0.92789,1.09272,0.89313,0.13084,0.05904,0.00723,cart,0.47783,morphology,0.2
stress_morphology,0,12,oracle_intent_upper_bound,push,push,1,1,0.01170,0.98500,0.01500,0,success,stress,0.92789,1.09272,0.89313,0.13084,0.05904,0.00723,cart,0.47783,morphology,0.2
stress_morphology,0,13,body_normalized_knn,pull,pull,1,1,0.06863,0.81097,0.18903,0,success,stress,0.86510,0.94144,1.00568,0.18325,0.07177,0.00942,drawer_handle,0.43055,morphology,0.2
stress_morphology,0,13,object_affordance_classifier,pull,pull,1,1,0.21175,0.77939,0.22061,0,success,stress,0.86510,0.94144,1.00568,0.18325,0.07177,0.00942,drawer_handle,0.43055,morphology,0.2
stress_morphology,0,13,style_invariant_logistic,pull,pull,1,1,0.10263,0.94238,0.05762,0,success,stress,0.86510,0.94144,1.00568,0.18325,0.07177,0.00942,drawer_handle,0.43055,morphology,0.2
stress_morphology,0,13,physical_intent_disambiguation,pull,pull,1,1,0.10263,0.88586,0.11414,0,success,stress,0.86510,0.94144,1.00568,0.18325,0.07177,0.00942,drawer_handle,0.43055,morphology,0.2
stress_morphology,0,13,oracle_intent_upper_bound,pull,pull,1,1,0.04159,0.98500,0.01500,0,success,stress,0.86510,0.94144,1.00568,0.18325,0.07177,0.00942,drawer_handle,0.43055,morphology,0.2
stress_morphology,0,14,body_normalized_knn,rotate,rotate,1,0,1.10301,0.56598,0.43402,0,bad_action_parameter,stress,0.87177,1.10800,1.03495,0.24642,0.07267,0.00909,knob,0.43426,morphology,0.2
stress_morphology,0,14,object_affordance_classifier,rotate,rotate,1,1,0.15094,0.96588,0.03412,0,success,stress,0.87177,1.10800,1.03495,0.24642,0.07267,0.00909,knob,0.43426,morphology,0.2
stress_morphology,0,14,style_invariant_logistic,rotate,rotate,1,1,0.01318,0.87624,0.12376,0,success,stress,0.87177,1.10800,1.03495,0.24642,0.07267,0.00909,knob,0.43426,morphology,0.2
stress_morphology,0,14,physical_intent_disambiguation,rotate,rotate,1,1,0.01318,0.98549,0.01451,0,success,stress,0.87177,1.10800,1.03495,0.24642,0.07267,0.00909,knob,0.43426,morphology,0.2
stress_morphology,0,14,oracle_intent_upper_bound,rotate,rotate,1,1,0.00362,0.98500,0.01500,0,success,stress,0.87177,1.10800,1.03495,0.24642,0.07267,0.00909,knob,0.43426,morphology,0.2
stress_morphology,0,15,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,stress,1.09865,0.94518,0.96478,0.27636,0.01639,0.01327,mug,0.47289,morphology,0.2
stress_morphology,0,15,object_affordance_classifier,lift,lift,1,1,0.00000,0.98375,0.01625,0,success,stress,1.09865,0.94518,0.96478,0.27636,0.01639,0.01327,mug,0.47289,morphology,0.2
stress_morphology,0,15,style_invariant_logistic,lift,lift,1,1,0.00000,0.97291,0.02709,0,success,stress,1.09865,0.94518,0.96478,0.27636,0.01639,0.01327,mug,0.47289,morphology,0.2
stress_morphology,0,15,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.85125,0.14875,0,success,stress,1.09865,0.94518,0.96478,0.27636,0.01639,0.01327,mug,0.47289,morphology,0.2
stress_morphology,0,15,oracle_intent_upper_bound,lift,lift,1,1,0.04397,0.98500,0.01500,0,success,stress,1.09865,0.94518,0.96478,0.27636,0.01639,0.01327,mug,0.47289,morphology,0.2
stress_morphology,0,16,body_normalized_knn,place,place,1,1,0.14298,0.83094,0.16906,0,success,stress,1.16269,1.08470,1.07398,0.18124,0.01089,0.01370,peg_to_slot,0.39149,morphology,0.2
stress_morphology,0,16,object_affordance_classifier,place,place,1,1,0.51718,0.94498,0.05502,0,success,stress,1.16269,1.08470,1.07398,0.18124,0.01089,0.01370,peg_to_slot,0.39149,morphology,0.2
stress_morphology,0,16,style_invariant_logistic,place,place,1,1,0.01601,0.96394,0.03606,0,success,stress,1.16269,1.08470,1.07398,0.18124,0.01089,0.01370,peg_to_slot,0.39149,morphology,0.2
stress_morphology,0,16,physical_intent_disambiguation,place,place,1,1,0.01601,0.97445,0.02555,0,success,stress,1.16269,1.08470,1.07398,0.18124,0.01089,0.01370,peg_to_slot,0.39149,morphology,0.2
stress_morphology,0,16,oracle_intent_upper_bound,place,place,1,1,0.02842,0.98500,0.01500,0,success,stress,1.16269,1.08470,1.07398,0.18124,0.01089,0.01370,peg_to_slot,0.39149,morphology,0.2
stress_morphology,0,17,body_normalized_knn,handoff,handoff,1,1,0.06507,0.85080,0.14920,0,success,stress,0.89602,1.07843,1.11640,0.23891,0.07542,0.01251,tool_handoff,0.39255,morphology,0.2
stress_morphology,0,17,object_affordance_classifier,handoff,handoff,1,1,0.31400,0.97730,0.02270,0,success,stress,0.89602,1.07843,1.11640,0.23891,0.07542,0.01251,tool_handoff,0.39255,morphology,0.2
stress_morphology,0,17,style_invariant_logistic,handoff,handoff,1,1,0.01858,0.99216,0.00784,0,success,stress,0.89602,1.07843,1.11640,0.23891,0.07542,0.01251,tool_handoff,0.39255,morphology,0.2
stress_morphology,0,17,physical_intent_disambiguation,handoff,handoff,1,1,0.01858,0.84138,0.15862,0,success,stress,0.89602,1.07843,1.11640,0.23891,0.07542,0.01251,tool_handoff,0.39255,morphology,0.2
stress_morphology,0,17,oracle_intent_upper_bound,handoff,handoff,1,1,0.00455,0.98500,0.01500,0,success,stress,0.89602,1.07843,1.11640,0.23891,0.07542,0.01251,tool_handoff,0.39255,morphology,0.2
stress_morphology,0,18,body_normalized_knn,push,push,1,1,0.22043,0.63346,0.36654,0,success,stress,1.15094,1.07243,1.20681,0.15746,0.04125,0.00801,cart,0.35010,morphology,0.2
stress_morphology,0,18,object_affordance_classifier,push,pull,0,0,0.18642,0.77155,0.77155,0,wrong_intent,stress,1.15094,1.07243,1.20681,0.15746,0.04125,0.00801,cart,0.35010,morphology,0.2
stress_morphology,0,18,style_invariant_logistic,push,push,1,1,0.02212,0.64490,0.35510,0,success,stress,1.15094,1.07243,1.20681,0.15746,0.04125,0.00801,cart,0.35010,morphology,0.2
stress_morphology,0,18,physical_intent_disambiguation,push,push,1,1,0.02212,0.73649,0.26351,0,success,stress,1.15094,1.07243,1.20681,0.15746,0.04125,0.00801,cart,0.35010,morphology,0.2
stress_morphology,0,18,oracle_intent_upper_bound,push,push,1,1,0.03743,0.98500,0.01500,0,success,stress,1.15094,1.07243,1.20681,0.15746,0.04125,0.00801,cart,0.35010,morphology,0.2
stress_morphology,0,19,body_normalized_knn,pull,push,0,0,1.99926,0.79776,0.79776,0,wrong_intent,stress,0.85548,1.06461,0.98626,0.20950,0.04388,0.01371,sliding_tray,0.42850,morphology,0.2
stress_morphology,0,19,object_affordance_classifier,pull,pull,1,1,0.12810,0.77299,0.22701,0,success,stress,0.85548,1.06461,0.98626,0.20950,0.04388,0.01371,sliding_tray,0.42850,morphology,0.2
stress_morphology,0,19,style_invariant_logistic,pull,push,0,0,0.20360,0.56509,0.56509,0,wrong_intent,stress,0.85548,1.06461,0.98626,0.20950,0.04388,0.01371,sliding_tray,0.42850,morphology,0.2
stress_morphology,0,19,physical_intent_disambiguation,pull,pull,1,1,0.20360,0.73696,0.26304,0,success,stress,0.85548,1.06461,0.98626,0.20950,0.04388,0.01371,sliding_tray,0.42850,morphology,0.2
stress_morphology,0,19,oracle_intent_upper_bound,pull,pull,1,1,0.01444,0.98500,0.01500,0,success,stress,0.85548,1.06461,0.98626,0.20950,0.04388,0.01371,sliding_tray,0.42850,morphology,0.2
stress_morphology,0,20,body_normalized_knn,rotate,rotate,1,0,1.00609,0.39976,0.60024,0,bad_action_parameter,stress,0.86219,0.92653,1.05681,0.26100,0.04458,0.01351,jar_lid,0.40816,morphology,0.2
stress_morphology,0,20,object_affordance_classifier,rotate,rotate,1,1,0.06135,0.95945,0.04055,0,success,stress,0.86219,0.92653,1.05681,0.26100,0.04458,0.01351,jar_lid,0.40816,morphology,0.2
stress_morphology,0,20,style_invariant_logistic,rotate,pull,0,0,1.47486,0.45568,0.45568,0,wrong_intent,stress,0.86219,0.92653,1.05681,0.26100,0.04458,0.01351,jar_lid,0.40816,morphology,0.2
stress_morphology,0,20,physical_intent_disambiguation,rotate,rotate,1,1,0.04020,0.95936,0.04064,0,success,stress,0.86219,0.92653,1.05681,0.26100,0.04458,0.01351,jar_lid,0.40816,morphology,0.2
stress_morphology,0,20,oracle_intent_upper_bound,rotate,rotate,1,1,0.01389,0.98500,0.01500,0,success,stress,0.86219,0.92653,1.05681,0.26100,0.04458,0.01351,jar_lid,0.40816,morphology,0.2
stress_morphology,0,21,body_normalized_knn,lift,lift,1,1,0.00000,0.83261,0.16739,0,success,stress,1.06708,1.02903,0.92418,0.21644,0.01885,0.00864,mug,0.46282,morphology,0.2
stress_morphology,0,21,object_affordance_classifier,lift,lift,1,1,0.00000,0.98686,0.01314,0,success,stress,1.06708,1.02903,0.92418,0.21644,0.01885,0.00864,mug,0.46282,morphology,0.2
stress_morphology,0,21,style_invariant_logistic,lift,lift,1,1,0.00000,0.86838,0.13162,0,success,stress,1.06708,1.02903,0.92418,0.21644,0.01885,0.00864,mug,0.46282,morphology,0.2
stress_morphology,0,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.84563,0.15437,0,success,stress,1.06708,1.02903,0.92418,0.21644,0.01885,0.00864,mug,0.46282,morphology,0.2
stress_morphology,0,21,oracle_intent_upper_bound,lift,lift,1,1,0.00239,0.98500,0.01500,0,success,stress,1.06708,1.02903,0.92418,0.21644,0.01885,0.00864,mug,0.46282,morphology,0.2
stress_morphology,0,22,body_normalized_knn,place,place,1,1,0.40639,0.60626,0.39374,0,success,stress,1.11195,1.10823,1.19572,0.19491,0.02035,0.01296,cup_to_bowl,0.32738,morphology,0.2
stress_morphology,0,22,object_affordance_classifier,place,place,1,1,0.22499,0.94991,0.05009,0,success,stress,1.11195,1.10823,1.19572,0.19491,0.02035,0.01296,cup_to_bowl,0.32738,morphology,0.2
stress_morphology,0,22,style_invariant_logistic,place,place,1,1,0.03635,0.97756,0.02244,0,success,stress,1.11195,1.10823,1.19572,0.19491,0.02035,0.01296,cup_to_bowl,0.32738,morphology,0.2
stress_morphology,0,22,physical_intent_disambiguation,place,place,1,1,0.03635,0.95366,0.04634,0,success,stress,1.11195,1.10823,1.19572,0.19491,0.02035,0.01296,cup_to_bowl,0.32738,morphology,0.2
stress_morphology,0,22,oracle_intent_upper_bound,place,place,1,1,0.01770,0.98500,0.01500,0,success,stress,1.11195,1.10823,1.19572,0.19491,0.02035,0.01296,cup_to_bowl,0.32738,morphology,0.2
stress_morphology,0,23,body_normalized_knn,handoff,handoff,1,1,0.11395,0.82822,0.17178,0,success,stress,1.14072,1.05512,1.03466,0.17920,0.06193,0.00919,part_handoff,0.44711,morphology,0.2
stress_morphology,0,23,object_affordance_classifier,handoff,handoff,1,1,0.39156,0.98321,0.01679,0,success,stress,1.14072,1.05512,1.03466,0.17920,0.06193,0.00919,part_handoff,0.44711,morphology,0.2
stress_morphology,0,23,style_invariant_logistic,handoff,handoff,1,1,0.01700,0.98915,0.01085,0,success,stress,1.14072,1.05512,1.03466,0.17920,0.06193,0.00919,part_handoff,0.44711,morphology,0.2
stress_morphology,0,23,physical_intent_disambiguation,handoff,handoff,1,1,0.01700,0.84038,0.15962,0,success,stress,1.14072,1.05512,1.03466,0.17920,0.06193,0.00919,part_handoff,0.44711,morphology,0.2
stress_morphology,0,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.01843,0.98500,0.01500,0,success,stress,1.14072,1.05512,1.03466,0.17920,0.06193,0.00919,part_handoff,0.44711,morphology,0.2
