split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,ablation
combined_hard_shift,2,14,physical_intent_disambiguation,rotate,rotate,1,1,0.04226,0.95828,0.04172,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,full_physical_intent_disambiguation
combined_hard_shift,2,14,minus_body_scale_normalization,rotate,rotate,1,1,0.04226,0.97283,0.02717,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_body_scale_normalization
combined_hard_shift,2,14,minus_handedness_mirroring,rotate,rotate,1,1,0.04226,0.97287,0.02713,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_handedness_mirroring
combined_hard_shift,2,14,minus_object_affordance,rotate,rotate,1,1,0.04226,0.83097,0.16903,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_object_affordance
combined_hard_shift,2,14,minus_contact_timing,rotate,rotate,1,1,0.04226,0.95473,0.04527,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_contact_timing
combined_hard_shift,2,14,minus_style_speed_normalization,rotate,rotate,1,1,0.04226,0.95493,0.04507,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_style_speed_normalization
combined_hard_shift,2,14,minus_uncertainty_gate,rotate,rotate,1,1,0.04226,0.95828,0.04172,0,success,shift,0.68135,1.40671,1.64345,0.54084,0.26962,0.02425,round_handle,0.31103,minus_uncertainty_gate
combined_hard_shift,2,15,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.82365,0.17635,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,full_physical_intent_disambiguation
combined_hard_shift,2,15,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.79793,0.20207,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_body_scale_normalization
combined_hard_shift,2,15,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.79163,0.20837,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_handedness_mirroring
combined_hard_shift,2,15,minus_object_affordance,lift,lift,1,1,0.00000,0.80052,0.19948,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_object_affordance
combined_hard_shift,2,15,minus_contact_timing,lift,lift,1,1,0.00000,0.83442,0.16558,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_contact_timing
combined_hard_shift,2,15,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.81219,0.18781,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_style_speed_normalization
combined_hard_shift,2,15,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.82365,0.17635,0,success,shift,1.38170,1.40288,1.67433,0.45390,0.15920,0.03094,round_handle,0.33555,minus_uncertainty_gate
combined_hard_shift,2,16,physical_intent_disambiguation,place,place,1,1,0.03739,0.89264,0.10736,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,full_physical_intent_disambiguation
combined_hard_shift,2,16,minus_body_scale_normalization,place,place,1,1,0.03739,0.87826,0.12174,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_body_scale_normalization
combined_hard_shift,2,16,minus_handedness_mirroring,place,place,1,1,0.03739,0.88823,0.11177,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_handedness_mirroring
combined_hard_shift,2,16,minus_object_affordance,place,place,1,1,0.03739,0.74682,0.25318,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_object_affordance
combined_hard_shift,2,16,minus_contact_timing,place,place,1,1,0.03739,0.89455,0.10545,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_contact_timing
combined_hard_shift,2,16,minus_style_speed_normalization,place,place,1,1,0.03739,0.90008,0.09992,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_style_speed_normalization
combined_hard_shift,2,16,minus_uncertainty_gate,place,place,1,1,0.03739,0.89264,0.10736,0,success,shift,1.35399,1.27853,0.48838,0.49246,0.30226,0.02112,small_cup,0.68272,minus_uncertainty_gate
combined_hard_shift,2,17,physical_intent_disambiguation,handoff,handoff,1,1,0.03986,0.79498,0.20502,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,full_physical_intent_disambiguation
combined_hard_shift,2,17,minus_body_scale_normalization,handoff,handoff,1,1,0.03986,0.81253,0.18747,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_body_scale_normalization
combined_hard_shift,2,17,minus_handedness_mirroring,handoff,handoff,1,1,0.03986,0.83576,0.16424,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_handedness_mirroring
combined_hard_shift,2,17,minus_object_affordance,handoff,handoff,1,1,0.03986,0.70790,0.29210,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_object_affordance
combined_hard_shift,2,17,minus_contact_timing,handoff,handoff,1,1,0.03986,0.80274,0.19726,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_contact_timing
combined_hard_shift,2,17,minus_style_speed_normalization,handoff,handoff,1,1,0.03986,0.75326,0.24674,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_style_speed_normalization
combined_hard_shift,2,17,minus_uncertainty_gate,handoff,handoff,1,1,0.03986,0.79498,0.20502,0,success,shift,1.32287,1.29991,1.69741,0.51601,0.13257,0.03707,small_cup,0.29989,minus_uncertainty_gate
combined_hard_shift,2,18,physical_intent_disambiguation,push,push,1,1,0.28835,0.84193,0.15807,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,full_physical_intent_disambiguation
combined_hard_shift,2,18,minus_body_scale_normalization,push,push,1,1,0.28835,0.84119,0.15881,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_body_scale_normalization
combined_hard_shift,2,18,minus_handedness_mirroring,push,push,1,1,0.28835,0.84188,0.15812,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_handedness_mirroring
combined_hard_shift,2,18,minus_object_affordance,push,push,1,1,0.28835,0.52190,0.47810,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_object_affordance
combined_hard_shift,2,18,minus_contact_timing,push,push,1,1,0.28835,0.86690,0.13310,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_contact_timing
combined_hard_shift,2,18,minus_style_speed_normalization,push,push,1,1,0.28835,0.93893,0.06107,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_style_speed_normalization
combined_hard_shift,2,18,minus_uncertainty_gate,push,push,1,1,0.28835,0.84193,0.15807,0,success,shift,0.67820,0.72477,1.67355,0.34477,0.15044,0.02300,sliding_box,0.29624,minus_uncertainty_gate
combined_hard_shift,2,19,physical_intent_disambiguation,pull,pull,1,0,0.33459,0.51817,0.48183,1,abstain_low_confidence,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,full_physical_intent_disambiguation
combined_hard_shift,2,19,minus_body_scale_normalization,pull,pull,1,0,0.33459,0.50625,0.49375,1,abstain_low_confidence,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_body_scale_normalization
combined_hard_shift,2,19,minus_handedness_mirroring,pull,pull,1,0,0.33459,0.51699,0.48301,1,abstain_low_confidence,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_handedness_mirroring
combined_hard_shift,2,19,minus_object_affordance,pull,rotate,0,0,1.05651,0.64401,0.64401,0,wrong_intent,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_object_affordance
combined_hard_shift,2,19,minus_contact_timing,pull,pull,1,0,0.33459,0.51767,0.48233,1,abstain_low_confidence,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_contact_timing
combined_hard_shift,2,19,minus_style_speed_normalization,pull,push,0,0,0.33459,0.51075,0.51075,1,wrong_intent,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_style_speed_normalization
combined_hard_shift,2,19,minus_uncertainty_gate,pull,pull,1,1,0.33459,0.51817,0.48183,0,success,shift,1.28699,1.32580,1.69255,0.42552,0.16654,0.03588,sliding_box,0.30136,minus_uncertainty_gate
combined_hard_shift,2,20,physical_intent_disambiguation,rotate,rotate,1,1,0.08722,0.95988,0.04012,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,full_physical_intent_disambiguation
combined_hard_shift,2,20,minus_body_scale_normalization,rotate,rotate,1,1,0.08722,0.97389,0.02611,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_body_scale_normalization
combined_hard_shift,2,20,minus_handedness_mirroring,rotate,rotate,1,1,0.08722,0.97388,0.02612,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_handedness_mirroring
combined_hard_shift,2,20,minus_object_affordance,rotate,rotate,1,1,0.08722,0.92058,0.07942,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_object_affordance
combined_hard_shift,2,20,minus_contact_timing,rotate,rotate,1,1,0.08722,0.98514,0.01486,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_contact_timing
combined_hard_shift,2,20,minus_style_speed_normalization,rotate,rotate,1,1,0.08722,0.98501,0.01499,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_style_speed_normalization
combined_hard_shift,2,20,minus_uncertainty_gate,rotate,rotate,1,1,0.08722,0.95988,0.04012,0,success,shift,1.38956,1.31730,0.52408,0.55923,0.17324,0.02235,round_handle,0.69393,minus_uncertainty_gate
combined_hard_shift,2,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.81182,0.18818,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,full_physical_intent_disambiguation
combined_hard_shift,2,21,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.81424,0.18576,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_body_scale_normalization
combined_hard_shift,2,21,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.81450,0.18550,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_handedness_mirroring
combined_hard_shift,2,21,minus_object_affordance,lift,lift,1,1,0.00000,0.72547,0.27453,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_object_affordance
combined_hard_shift,2,21,minus_contact_timing,lift,lift,1,1,0.00000,0.80496,0.19504,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_contact_timing
combined_hard_shift,2,21,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.82531,0.17469,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_style_speed_normalization
combined_hard_shift,2,21,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.81182,0.18818,0,success,shift,0.73085,1.31305,0.50836,0.40967,0.28907,0.03183,round_handle,0.68228,minus_uncertainty_gate
combined_hard_shift,2,22,physical_intent_disambiguation,place,place,1,1,0.04531,0.86939,0.13061,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,full_physical_intent_disambiguation
combined_hard_shift,2,22,minus_body_scale_normalization,place,place,1,1,0.04531,0.85818,0.14182,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_body_scale_normalization
combined_hard_shift,2,22,minus_handedness_mirroring,place,place,1,1,0.04531,0.86961,0.13039,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_handedness_mirroring
combined_hard_shift,2,22,minus_object_affordance,place,place,1,1,0.04531,0.73180,0.26820,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_object_affordance
combined_hard_shift,2,22,minus_contact_timing,place,place,1,1,0.04531,0.87149,0.12851,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_contact_timing
combined_hard_shift,2,22,minus_style_speed_normalization,place,place,1,1,0.04531,0.86552,0.13448,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_style_speed_normalization
combined_hard_shift,2,22,minus_uncertainty_gate,place,place,1,1,0.04531,0.86939,0.13061,0,success,shift,1.28784,1.33326,1.64848,0.45966,0.12257,0.02349,small_cup,0.29792,minus_uncertainty_gate
combined_hard_shift,2,23,physical_intent_disambiguation,handoff,place,0,0,0.03490,0.65375,0.65375,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,full_physical_intent_disambiguation
combined_hard_shift,2,23,minus_body_scale_normalization,handoff,handoff,1,1,0.03490,0.74372,0.25628,0,success,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_body_scale_normalization
combined_hard_shift,2,23,minus_handedness_mirroring,handoff,place,0,0,0.03490,0.66853,0.66853,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_handedness_mirroring
combined_hard_shift,2,23,minus_object_affordance,handoff,lift,0,0,1.15794,0.68442,0.68442,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_object_affordance
combined_hard_shift,2,23,minus_contact_timing,handoff,place,0,0,0.03490,0.67437,0.67437,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_contact_timing
combined_hard_shift,2,23,minus_style_speed_normalization,handoff,place,0,0,0.03490,0.68542,0.68542,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_style_speed_normalization
combined_hard_shift,2,23,minus_uncertainty_gate,handoff,place,0,0,0.03490,0.65375,0.65375,0,wrong_intent,shift,1.44677,1.39627,1.82031,0.47059,0.18004,0.03192,small_cup,0.32406,minus_uncertainty_gate
combined_hard_shift,2,24,physical_intent_disambiguation,push,rotate,0,0,1.08189,0.53956,0.53956,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,full_physical_intent_disambiguation
combined_hard_shift,2,24,minus_body_scale_normalization,push,place,0,0,0.16832,0.70287,0.70287,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_body_scale_normalization
combined_hard_shift,2,24,minus_handedness_mirroring,push,place,0,0,0.16832,0.62140,0.62140,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_handedness_mirroring
combined_hard_shift,2,24,minus_object_affordance,push,rotate,0,0,1.08189,0.77751,0.77751,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_object_affordance
combined_hard_shift,2,24,minus_contact_timing,push,place,0,0,0.16832,0.53637,0.53637,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_contact_timing
combined_hard_shift,2,24,minus_style_speed_normalization,push,place,0,0,0.16832,0.75425,0.75425,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_style_speed_normalization
combined_hard_shift,2,24,minus_uncertainty_gate,push,rotate,0,0,1.08189,0.53956,0.53956,0,wrong_intent,shift,1.26477,1.26477,0.55600,0.27034,0.28640,0.03896,sliding_box,0.69213,minus_uncertainty_gate
combined_hard_shift,2,25,physical_intent_disambiguation,pull,rotate,0,0,0.28191,0.78558,0.78558,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,full_physical_intent_disambiguation
combined_hard_shift,2,25,minus_body_scale_normalization,pull,rotate,0,0,0.28191,0.75576,0.75576,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_body_scale_normalization
combined_hard_shift,2,25,minus_handedness_mirroring,pull,rotate,0,0,0.28191,0.75621,0.75621,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_handedness_mirroring
combined_hard_shift,2,25,minus_object_affordance,pull,rotate,0,0,0.28191,0.62824,0.62824,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_object_affordance
combined_hard_shift,2,25,minus_contact_timing,pull,rotate,0,0,0.28191,0.77712,0.77712,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_contact_timing
combined_hard_shift,2,25,minus_style_speed_normalization,pull,rotate,0,0,0.28191,0.74764,0.74764,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_style_speed_normalization
combined_hard_shift,2,25,minus_uncertainty_gate,pull,rotate,0,0,0.28191,0.78558,0.78558,0,wrong_intent,shift,1.21611,1.36520,1.83433,0.44806,0.31894,0.03786,sliding_box,0.31472,minus_uncertainty_gate
combined_hard_shift,2,26,physical_intent_disambiguation,rotate,rotate,1,1,0.02198,0.96800,0.03200,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,full_physical_intent_disambiguation
combined_hard_shift,2,26,minus_body_scale_normalization,rotate,rotate,1,1,0.02198,0.97402,0.02598,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_body_scale_normalization
combined_hard_shift,2,26,minus_handedness_mirroring,rotate,rotate,1,1,0.02198,0.97404,0.02596,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_handedness_mirroring
combined_hard_shift,2,26,minus_object_affordance,rotate,rotate,1,1,0.02198,0.91349,0.08651,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_object_affordance
combined_hard_shift,2,26,minus_contact_timing,rotate,rotate,1,1,0.02198,0.96592,0.03408,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_contact_timing
combined_hard_shift,2,26,minus_style_speed_normalization,rotate,rotate,1,1,0.02198,0.96554,0.03446,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_style_speed_normalization
combined_hard_shift,2,26,minus_uncertainty_gate,rotate,rotate,1,1,0.02198,0.96800,0.03200,0,success,shift,1.36005,1.38709,1.83384,0.57240,0.21408,0.02594,round_handle,0.28561,minus_uncertainty_gate
combined_hard_shift,2,27,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.96909,0.03091,0,success,shift,1.39841,1.29444,1.86947,0.47817,0.20082,0.03292,round_handle,0.32530,full_physical_intent_disambiguation
combined_hard_shift,2,27,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.79979,0.20021,0,success,shift,1.39841,1.29444,1.86947,0.47817,0.20082,0.03292,round_handle,0.32530,minus_body_scale_normalization
combined_hard_shift,2,27,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.96644,0.03356,0,success,shift,1.39841,1.29444,1.86947,0.47817,0.20082,0.03292,round_handle,0.32530,minus_handedness_mirroring
