split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time
morphology_shift,5,23,body_normalized_knn,handoff,handoff,1,1,0.11497,1.00000,0.00000,0,success,shift,0.68483,1.29195,0.91175,0.14437,0.05258,0.01049,cup_handoff,0.48869
morphology_shift,5,24,body_normalized_knn,push,rotate,0,0,0.46185,0.82269,0.82269,0,wrong_intent,shift,0.73444,1.31104,0.95731,0.07491,0.05698,0.00839,sliding_box,0.47878
morphology_shift,5,25,body_normalized_knn,pull,pull,1,1,0.16876,1.00000,0.00000,0,success,shift,1.43209,0.78841,1.13499,0.15889,0.04345,0.01057,tethered_box,0.39359
morphology_shift,5,26,body_normalized_knn,rotate,push,0,0,1.03788,0.56328,0.56328,0,wrong_intent,shift,0.76706,0.71247,0.92853,0.20402,0.00393,0.00529,knob,0.47448
morphology_shift,5,27,body_normalized_knn,lift,lift,1,1,0.00000,0.41044,0.58956,0,success,shift,1.25994,1.25100,0.88897,0.21171,0.01980,0.00443,block,0.47626
morphology_shift,5,28,body_normalized_knn,place,handoff,0,0,0.28037,0.53913,0.53913,0,wrong_intent,shift,0.74266,1.24108,0.93982,0.17754,0.01189,0.01107,cup_to_bowl,0.47987
morphology_shift,5,29,body_normalized_knn,handoff,handoff,1,1,0.08731,0.82527,0.17473,0,success,shift,1.32567,0.70609,1.14729,0.15807,0.00079,0.00759,cup_handoff,0.39890
morphology_shift,5,30,body_normalized_knn,push,push,1,1,0.29220,0.58312,0.41688,0,success,shift,0.75380,1.31653,0.94997,0.29350,0.04143,0.01066,sliding_box,0.47815
morphology_shift,5,31,body_normalized_knn,pull,pull,1,1,0.11223,0.61879,0.38121,0,success,shift,0.71944,1.28005,0.99509,0.17800,0.01552,0.00449,drawer_handle,0.43389
morphology_shift,5,32,body_normalized_knn,rotate,pull,0,0,0.79867,0.63778,0.63778,0,wrong_intent,shift,1.32004,0.74940,1.11989,0.19798,0.04568,0.01025,valve,0.40306
morphology_shift,5,33,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,shift,1.28432,0.74744,1.12276,0.14036,0.03185,0.01014,tool,0.39856
morphology_shift,5,34,body_normalized_knn,place,handoff,0,0,0.48892,0.60357,0.60357,0,wrong_intent,shift,0.68462,0.72137,0.82120,0.17174,0.00252,0.00558,block_to_bin,0.51857
morphology_shift,5,35,body_normalized_knn,handoff,handoff,1,1,0.18694,1.00000,0.00000,0,success,shift,0.79430,0.71273,1.05171,0.19588,0.04817,0.00653,part_handoff,0.44280
morphology_shift,5,36,body_normalized_knn,push,rotate,0,0,0.80904,0.56199,0.56199,0,wrong_intent,shift,0.78309,0.75222,1.09384,0.17177,0.03597,0.00551,cart,0.39581
morphology_shift,5,37,body_normalized_knn,pull,pull,1,1,0.12103,0.82364,0.17636,0,success,shift,1.29564,0.75448,1.01431,0.12753,0.00310,0.00622,drawer_handle,0.42759
morphology_shift,5,38,body_normalized_knn,rotate,pull,0,0,1.70238,0.40979,0.40979,0,wrong_intent,shift,1.39952,0.71780,0.89004,0.23637,0.05891,0.00683,valve,0.48450
morphology_shift,5,39,body_normalized_knn,lift,lift,1,1,0.00000,0.41261,0.58739,0,success,shift,1.39511,0.72835,1.10166,0.18365,0.00997,0.00765,mug,0.39035
morphology_shift,5,40,body_normalized_knn,place,place,1,0,1.77558,0.82427,0.17573,0,bad_action_parameter,shift,0.65131,0.72020,1.11343,0.19325,0.03090,0.00527,block_to_bin,0.39247
morphology_shift,5,41,body_normalized_knn,handoff,place,0,0,0.52387,0.60936,0.60936,0,wrong_intent,shift,1.30046,1.25798,1.12368,0.18751,0.04765,0.00778,cup_handoff,0.40118
morphology_shift,5,0,velocity_contact_classifier,push,pull,0,0,1.18649,0.77972,0.77972,0,wrong_intent,shift,0.77058,1.24699,0.99049,0.17329,0.04671,0.01190,sliding_box,0.45551
morphology_shift,5,1,velocity_contact_classifier,pull,rotate,0,0,1.85695,0.80184,0.80184,0,wrong_intent,shift,0.73120,1.26492,0.94714,0.26136,0.03869,0.01020,drawer_handle,0.46823
morphology_shift,5,2,velocity_contact_classifier,rotate,pull,0,0,1.94895,0.75754,0.75754,0,wrong_intent,shift,0.74785,0.76934,1.01816,0.09328,0.05112,0.00742,knob,0.42680
morphology_shift,5,3,velocity_contact_classifier,lift,lift,1,1,0.00000,0.80496,0.19504,0,success,shift,0.73066,0.76485,1.04816,0.20090,0.00748,0.00600,mug,0.43393
morphology_shift,5,4,velocity_contact_classifier,place,place,1,0,1.05211,0.80063,0.19937,0,bad_action_parameter,shift,0.72539,1.28495,1.00144,0.20883,0.05261,0.00978,cup_to_bowl,0.43285
morphology_shift,5,5,velocity_contact_classifier,handoff,handoff,1,1,0.06704,0.96078,0.03922,0,success,shift,0.74069,1.25274,0.93454,0.14617,0.04773,0.00840,cup_handoff,0.47380
morphology_shift,5,6,velocity_contact_classifier,push,push,1,0,1.83592,0.76062,0.23938,0,bad_action_parameter,shift,1.29404,1.24716,1.01841,0.21041,0.02544,0.01023,cart,0.42317
morphology_shift,5,7,velocity_contact_classifier,pull,pull,1,0,1.02208,0.77474,0.22526,0,bad_action_parameter,shift,0.73116,1.26681,1.12206,0.10691,0.00266,0.00914,tethered_box,0.38784
morphology_shift,5,8,velocity_contact_classifier,rotate,rotate,1,1,0.15268,0.82233,0.17767,0,success,shift,0.69460,1.29966,1.01399,0.09054,0.02742,0.00591,valve,0.43945
morphology_shift,5,9,velocity_contact_classifier,lift,lift,1,1,0.00000,0.93300,0.06700,0,success,shift,0.78970,1.26187,1.08703,0.13017,0.05528,0.00744,block,0.40666
morphology_shift,5,10,velocity_contact_classifier,place,place,1,0,1.24940,0.78672,0.21328,0,bad_action_parameter,shift,1.32833,0.78579,1.01944,0.25717,0.00369,0.01105,peg_to_slot,0.45297
morphology_shift,5,11,velocity_contact_classifier,handoff,handoff,1,1,0.46636,0.89197,0.10803,0,success,shift,1.34589,0.73927,1.06420,0.20226,0.03059,0.01031,cup_handoff,0.42119
morphology_shift,5,12,velocity_contact_classifier,push,pull,0,0,1.32430,0.75228,0.75228,0,wrong_intent,shift,0.71486,1.34420,1.00344,0.23859,0.03113,0.00596,box,0.43861
morphology_shift,5,13,velocity_contact_classifier,pull,push,0,0,0.39739,0.76412,0.76412,0,wrong_intent,shift,1.29456,1.27718,0.99367,0.17747,0.03397,0.00924,sliding_tray,0.43484
morphology_shift,5,14,velocity_contact_classifier,rotate,rotate,1,1,0.16561,0.77985,0.22015,0,success,shift,0.73722,1.30473,1.01815,0.18418,0.00878,0.00911,knob,0.44004
morphology_shift,5,15,velocity_contact_classifier,lift,lift,1,1,0.00000,0.81374,0.18626,0,success,shift,0.75478,0.72207,0.99581,0.14579,0.03112,0.01024,block,0.43114
morphology_shift,5,16,velocity_contact_classifier,place,place,1,0,0.99289,0.77576,0.22424,0,bad_action_parameter,shift,1.33995,0.73762,1.04159,0.24993,0.02480,0.00995,peg_to_slot,0.43297
morphology_shift,5,17,velocity_contact_classifier,handoff,place,0,0,0.43850,0.78858,0.78858,0,wrong_intent,shift,0.73746,0.71667,1.03569,0.18028,0.03143,0.00682,tool_handoff,0.43378
morphology_shift,5,18,velocity_contact_classifier,push,rotate,0,0,1.83255,0.75968,0.75968,0,wrong_intent,shift,0.72542,1.27732,0.96804,0.24145,0.02385,0.00621,cart,0.43938
morphology_shift,5,19,velocity_contact_classifier,pull,push,0,0,0.75284,0.76818,0.76818,0,wrong_intent,shift,1.36364,1.28037,0.96017,0.17605,0.00510,0.00485,tethered_box,0.47298
morphology_shift,5,20,velocity_contact_classifier,rotate,pull,0,0,1.94725,0.75523,0.75523,0,wrong_intent,shift,0.74357,0.76376,1.08989,0.13744,0.03053,0.00666,knob,0.39142
morphology_shift,5,21,velocity_contact_classifier,lift,lift,1,1,0.00000,0.89527,0.10473,0,success,shift,0.73596,1.28460,1.02674,0.16621,0.02407,0.00611,block,0.43725
morphology_shift,5,22,velocity_contact_classifier,place,place,1,0,0.69980,0.78636,0.21364,0,bad_action_parameter,shift,0.70100,0.79279,0.88184,0.15997,0.04068,0.00848,peg_to_slot,0.49368
morphology_shift,5,23,velocity_contact_classifier,handoff,handoff,1,1,0.08545,0.97561,0.02439,0,success,shift,0.68483,1.29195,0.91175,0.14437,0.05258,0.01049,cup_handoff,0.48869
morphology_shift,5,24,velocity_contact_classifier,push,push,1,1,0.21279,0.77828,0.22172,0,success,shift,0.73444,1.31104,0.95731,0.07491,0.05698,0.00839,sliding_box,0.47878
morphology_shift,5,25,velocity_contact_classifier,pull,push,0,0,0.82075,0.78422,0.78422,0,wrong_intent,shift,1.43209,0.78841,1.13499,0.15889,0.04345,0.01057,tethered_box,0.39359
morphology_shift,5,26,velocity_contact_classifier,rotate,pull,0,0,1.94775,0.76618,0.76618,0,wrong_intent,shift,0.76706,0.71247,0.92853,0.20402,0.00393,0.00529,knob,0.47448
morphology_shift,5,27,velocity_contact_classifier,lift,lift,1,1,0.00000,0.75228,0.24772,0,success,shift,1.25994,1.25100,0.88897,0.21171,0.01980,0.00443,block,0.47626
morphology_shift,5,28,velocity_contact_classifier,place,place,1,0,0.70067,0.83610,0.16390,0,bad_action_parameter,shift,0.74266,1.24108,0.93982,0.17754,0.01189,0.01107,cup_to_bowl,0.47987
morphology_shift,5,29,velocity_contact_classifier,handoff,lift,0,0,0.92989,0.80074,0.80074,0,wrong_intent,shift,1.32567,0.70609,1.14729,0.15807,0.00079,0.00759,cup_handoff,0.39890
morphology_shift,5,30,velocity_contact_classifier,push,rotate,0,0,1.69637,0.78996,0.78996,0,wrong_intent,shift,0.75380,1.31653,0.94997,0.29350,0.04143,0.01066,sliding_box,0.47815
morphology_shift,5,31,velocity_contact_classifier,pull,pull,1,0,0.88890,0.81089,0.18911,0,bad_action_parameter,shift,0.71944,1.28005,0.99509,0.17800,0.01552,0.00449,drawer_handle,0.43389
morphology_shift,5,32,velocity_contact_classifier,rotate,pull,0,0,1.53439,0.75243,0.75243,0,wrong_intent,shift,1.32004,0.74940,1.11989,0.19798,0.04568,0.01025,valve,0.40306
morphology_shift,5,33,velocity_contact_classifier,lift,lift,1,1,0.00000,0.82219,0.17781,0,success,shift,1.28432,0.74744,1.12276,0.14036,0.03185,0.01014,tool,0.39856
morphology_shift,5,34,velocity_contact_classifier,place,place,1,1,0.20956,0.84986,0.15014,0,success,shift,0.68462,0.72137,0.82120,0.17174,0.00252,0.00558,block_to_bin,0.51857
morphology_shift,5,35,velocity_contact_classifier,handoff,place,0,0,0.62767,0.81971,0.81971,0,wrong_intent,shift,0.79430,0.71273,1.05171,0.19588,0.04817,0.00653,part_handoff,0.44280
morphology_shift,5,36,velocity_contact_classifier,push,pull,0,0,1.69592,0.78167,0.78167,0,wrong_intent,shift,0.78309,0.75222,1.09384,0.17177,0.03597,0.00551,cart,0.39581
morphology_shift,5,37,velocity_contact_classifier,pull,pull,1,0,0.68721,0.75973,0.24027,0,bad_action_parameter,shift,1.29564,0.75448,1.01431,0.12753,0.00310,0.00622,drawer_handle,0.42759
morphology_shift,5,38,velocity_contact_classifier,rotate,pull,0,0,1.58406,0.76192,0.76192,0,wrong_intent,shift,1.39952,0.71780,0.89004,0.23637,0.05891,0.00683,valve,0.48450
morphology_shift,5,39,velocity_contact_classifier,lift,lift,1,1,0.00000,0.79776,0.20224,0,success,shift,1.39511,0.72835,1.10166,0.18365,0.00997,0.00765,mug,0.39035
morphology_shift,5,40,velocity_contact_classifier,place,place,1,0,0.99832,0.78427,0.21573,0,bad_action_parameter,shift,0.65131,0.72020,1.11343,0.19325,0.03090,0.00527,block_to_bin,0.39247
morphology_shift,5,41,velocity_contact_classifier,handoff,handoff,1,0,0.53966,0.88486,0.11514,0,bad_action_parameter,shift,1.30046,1.25798,1.12368,0.18751,0.04765,0.00778,cup_handoff,0.40118
morphology_shift,5,0,object_affordance_classifier,push,pull,0,0,0.29798,0.76439,0.76439,0,wrong_intent,shift,0.77058,1.24699,0.99049,0.17329,0.04671,0.01190,sliding_box,0.45551
morphology_shift,5,1,object_affordance_classifier,pull,pull,1,1,0.22240,0.77438,0.22562,0,success,shift,0.73120,1.26492,0.94714,0.26136,0.03869,0.01020,drawer_handle,0.46823
morphology_shift,5,2,object_affordance_classifier,rotate,rotate,1,1,0.10540,0.95513,0.04487,0,success,shift,0.74785,0.76934,1.01816,0.09328,0.05112,0.00742,knob,0.42680
morphology_shift,5,3,object_affordance_classifier,lift,lift,1,1,0.00000,0.98074,0.01926,0,success,shift,0.73066,0.76485,1.04816,0.20090,0.00748,0.00600,mug,0.43393
morphology_shift,5,4,object_affordance_classifier,place,place,1,0,0.61031,0.92318,0.07682,0,bad_action_parameter,shift,0.72539,1.28495,1.00144,0.20883,0.05261,0.00978,cup_to_bowl,0.43285
morphology_shift,5,5,object_affordance_classifier,handoff,handoff,1,1,0.04898,0.99052,0.00948,0,success,shift,0.74069,1.25274,0.93454,0.14617,0.04773,0.00840,cup_handoff,0.47380
morphology_shift,5,6,object_affordance_classifier,push,pull,0,0,0.32507,0.75932,0.75932,0,wrong_intent,shift,1.29404,1.24716,1.01841,0.21041,0.02544,0.01023,cart,0.42317
morphology_shift,5,7,object_affordance_classifier,pull,pull,1,1,0.28686,0.75875,0.24125,0,success,shift,0.73116,1.26681,1.12206,0.10691,0.00266,0.00914,tethered_box,0.38784
morphology_shift,5,8,object_affordance_classifier,rotate,rotate,1,1,0.09861,0.95640,0.04360,0,success,shift,0.69460,1.29966,1.01399,0.09054,0.02742,0.00591,valve,0.43945
morphology_shift,5,9,object_affordance_classifier,lift,lift,1,1,0.00000,0.98148,0.01852,0,success,shift,0.78970,1.26187,1.08703,0.13017,0.05528,0.00744,block,0.40666
morphology_shift,5,10,object_affordance_classifier,place,place,1,0,0.75882,0.95219,0.04781,0,bad_action_parameter,shift,1.32833,0.78579,1.01944,0.25717,0.00369,0.01105,peg_to_slot,0.45297
morphology_shift,5,11,object_affordance_classifier,handoff,handoff,1,1,0.29143,0.97665,0.02335,0,success,shift,1.34589,0.73927,1.06420,0.20226,0.03059,0.01031,cup_handoff,0.42119
morphology_shift,5,12,object_affordance_classifier,push,pull,0,0,0.34643,0.75805,0.75805,0,wrong_intent,shift,0.71486,1.34420,1.00344,0.23859,0.03113,0.00596,box,0.43861
morphology_shift,5,13,object_affordance_classifier,pull,push,0,0,0.13639,0.77536,0.77536,0,wrong_intent,shift,1.29456,1.27718,0.99367,0.17747,0.03397,0.00924,sliding_tray,0.43484
morphology_shift,5,14,object_affordance_classifier,rotate,rotate,1,1,0.10891,0.95603,0.04397,0,success,shift,0.73722,1.30473,1.01815,0.18418,0.00878,0.00911,knob,0.44004
morphology_shift,5,15,object_affordance_classifier,lift,lift,1,1,0.00000,0.97953,0.02047,0,success,shift,0.75478,0.72207,0.99581,0.14579,0.03112,0.01024,block,0.43114
morphology_shift,5,16,object_affordance_classifier,place,place,1,0,0.57607,0.96223,0.03777,0,bad_action_parameter,shift,1.33995,0.73762,1.04159,0.24993,0.02480,0.00995,peg_to_slot,0.43297
morphology_shift,5,17,object_affordance_classifier,handoff,handoff,1,1,0.12197,0.95817,0.04183,0,success,shift,0.73746,0.71667,1.03569,0.18028,0.03143,0.00682,tool_handoff,0.43378
morphology_shift,5,18,object_affordance_classifier,push,pull,0,0,0.30427,0.76103,0.76103,0,wrong_intent,shift,0.72542,1.27732,0.96804,0.24145,0.02385,0.00621,cart,0.43938
morphology_shift,5,19,object_affordance_classifier,pull,push,0,0,0.27488,0.75891,0.75891,0,wrong_intent,shift,1.36364,1.28037,0.96017,0.17605,0.00510,0.00485,tethered_box,0.47298
morphology_shift,5,20,object_affordance_classifier,rotate,rotate,1,1,0.07563,0.94964,0.05036,0,success,shift,0.74357,0.76376,1.08989,0.13744,0.03053,0.00666,knob,0.39142
morphology_shift,5,21,object_affordance_classifier,lift,lift,1,1,0.00000,0.98715,0.01285,0,success,shift,0.73596,1.28460,1.02674,0.16621,0.02407,0.00611,block,0.43725
morphology_shift,5,22,object_affordance_classifier,place,place,1,1,0.40173,0.94544,0.05456,0,success,shift,0.70100,0.79279,0.88184,0.15997,0.04068,0.00848,peg_to_slot,0.49368
morphology_shift,5,23,object_affordance_classifier,handoff,handoff,1,1,0.05315,0.98749,0.01251,0,success,shift,0.68483,1.29195,0.91175,0.14437,0.05258,0.01049,cup_handoff,0.48869
morphology_shift,5,24,object_affordance_classifier,push,push,1,1,0.11298,0.77520,0.22480,0,success,shift,0.73444,1.31104,0.95731,0.07491,0.05698,0.00839,sliding_box,0.47878
morphology_shift,5,25,object_affordance_classifier,pull,push,0,0,0.36524,0.76304,0.76304,0,wrong_intent,shift,1.43209,0.78841,1.13499,0.15889,0.04345,0.01057,tethered_box,0.39359
morphology_shift,5,26,object_affordance_classifier,rotate,rotate,1,1,0.08268,0.95450,0.04550,0,success,shift,0.76706,0.71247,0.92853,0.20402,0.00393,0.00529,knob,0.47448
morphology_shift,5,27,object_affordance_classifier,lift,lift,1,1,0.00000,0.98469,0.01531,0,success,shift,1.25994,1.25100,0.88897,0.21171,0.01980,0.00443,block,0.47626
morphology_shift,5,28,object_affordance_classifier,place,place,1,1,0.39816,0.97027,0.02973,0,success,shift,0.74266,1.24108,0.93982,0.17754,0.01189,0.01107,cup_to_bowl,0.47987
morphology_shift,5,29,object_affordance_classifier,handoff,handoff,1,1,0.09457,0.94359,0.05641,0,success,shift,1.32567,0.70609,1.14729,0.15807,0.00079,0.00759,cup_handoff,0.39890
morphology_shift,5,30,object_affordance_classifier,push,pull,0,0,0.29402,0.77238,0.77238,0,wrong_intent,shift,0.75380,1.31653,0.94997,0.29350,0.04143,0.01066,sliding_box,0.47815
morphology_shift,5,31,object_affordance_classifier,pull,pull,1,1,0.26440,0.78481,0.21519,0,success,shift,0.71944,1.28005,0.99509,0.17800,0.01552,0.00449,drawer_handle,0.43389
morphology_shift,5,32,object_affordance_classifier,rotate,rotate,1,1,0.01811,0.91193,0.08807,0,success,shift,1.32004,0.74940,1.11989,0.19798,0.04568,0.01025,valve,0.40306
morphology_shift,5,33,object_affordance_classifier,lift,lift,1,1,0.00000,0.96759,0.03241,0,success,shift,1.28432,0.74744,1.12276,0.14036,0.03185,0.01014,tool,0.39856
morphology_shift,5,34,object_affordance_classifier,place,place,1,1,0.13304,0.96397,0.03603,0,success,shift,0.68462,0.72137,0.82120,0.17174,0.00252,0.00558,block_to_bin,0.51857
morphology_shift,5,35,object_affordance_classifier,handoff,handoff,1,1,0.41969,0.94901,0.05099,0,success,shift,0.79430,0.71273,1.05171,0.19588,0.04817,0.00653,part_handoff,0.44280
morphology_shift,5,36,object_affordance_classifier,push,push,1,1,0.27395,0.76190,0.23810,0,success,shift,0.78309,0.75222,1.09384,0.17177,0.03597,0.00551,cart,0.39581
morphology_shift,5,37,object_affordance_classifier,pull,pull,1,1,0.21522,0.77856,0.22144,0,success,shift,1.29564,0.75448,1.01431,0.12753,0.00310,0.00622,drawer_handle,0.42759
morphology_shift,5,38,object_affordance_classifier,rotate,rotate,1,1,0.08787,0.89597,0.10403,0,success,shift,1.39952,0.71780,0.89004,0.23637,0.05891,0.00683,valve,0.48450
morphology_shift,5,39,object_affordance_classifier,lift,lift,1,1,0.00000,0.95876,0.04124,0,success,shift,1.39511,0.72835,1.10166,0.18365,0.00997,0.00765,mug,0.39035
morphology_shift,5,40,object_affordance_classifier,place,place,1,0,0.57978,0.92333,0.07667,0,bad_action_parameter,shift,0.65131,0.72020,1.11343,0.19325,0.03090,0.00527,block_to_bin,0.39247
morphology_shift,5,41,object_affordance_classifier,handoff,handoff,1,1,0.33184,0.97655,0.02345,0,success,shift,1.30046,1.25798,1.12368,0.18751,0.04765,0.00778,cup_handoff,0.40118
morphology_shift,5,0,style_invariant_logistic,push,rotate,0,0,0.18095,0.53440,0.53440,0,wrong_intent,shift,0.77058,1.24699,0.99049,0.17329,0.04671,0.01190,sliding_box,0.45551
morphology_shift,5,1,style_invariant_logistic,pull,rotate,0,0,1.09920,0.86864,0.86864,0,wrong_intent,shift,0.73120,1.26492,0.94714,0.26136,0.03869,0.01020,drawer_handle,0.46823
morphology_shift,5,2,style_invariant_logistic,rotate,rotate,1,1,0.00678,0.78785,0.21215,0,success,shift,0.74785,0.76934,1.01816,0.09328,0.05112,0.00742,knob,0.42680
morphology_shift,5,3,style_invariant_logistic,lift,lift,1,1,0.00000,0.99954,0.00046,0,success,shift,0.73066,0.76485,1.04816,0.20090,0.00748,0.00600,mug,0.43393
morphology_shift,5,4,style_invariant_logistic,place,place,1,1,0.02846,0.97695,0.02305,0,success,shift,0.72539,1.28495,1.00144,0.20883,0.05261,0.00978,cup_to_bowl,0.43285
morphology_shift,5,5,style_invariant_logistic,handoff,handoff,1,1,0.03226,0.99860,0.00140,0,success,shift,0.74069,1.25274,0.93454,0.14617,0.04773,0.00840,cup_handoff,0.47380
morphology_shift,5,6,style_invariant_logistic,push,rotate,0,0,0.18476,0.47384,0.47384,0,wrong_intent,shift,1.29404,1.24716,1.01841,0.21041,0.02544,0.01023,cart,0.42317
morphology_shift,5,7,style_invariant_logistic,pull,push,0,0,0.05023,0.52389,0.52389,0,wrong_intent,shift,0.73116,1.26681,1.12206,0.10691,0.00266,0.00914,tethered_box,0.38784
morphology_shift,5,8,style_invariant_logistic,rotate,rotate,1,1,0.00181,0.60320,0.39680,0,success,shift,0.69460,1.29966,1.01399,0.09054,0.02742,0.00591,valve,0.43945
morphology_shift,5,9,style_invariant_logistic,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,shift,0.78970,1.26187,1.08703,0.13017,0.05528,0.00744,block,0.40666
morphology_shift,5,10,style_invariant_logistic,place,place,1,1,0.02392,0.84980,0.15020,0,success,shift,1.32833,0.78579,1.01944,0.25717,0.00369,0.01105,peg_to_slot,0.45297
morphology_shift,5,11,style_invariant_logistic,handoff,handoff,1,1,0.01908,0.98005,0.01995,0,success,shift,1.34589,0.73927,1.06420,0.20226,0.03059,0.01031,cup_handoff,0.42119
morphology_shift,5,12,style_invariant_logistic,push,rotate,0,0,0.37077,0.50374,0.50374,0,wrong_intent,shift,0.71486,1.34420,1.00344,0.23859,0.03113,0.00596,box,0.43861
morphology_shift,5,13,style_invariant_logistic,pull,pull,1,1,0.02082,0.87515,0.12485,0,success,shift,1.29456,1.27718,0.99367,0.17747,0.03397,0.00924,sliding_tray,0.43484
morphology_shift,5,14,style_invariant_logistic,rotate,push,0,0,0.93941,0.60984,0.60984,0,wrong_intent,shift,0.73722,1.30473,1.01815,0.18418,0.00878,0.00911,knob,0.44004
morphology_shift,5,15,style_invariant_logistic,lift,rotate,0,0,1.00528,0.55141,0.55141,0,wrong_intent,shift,0.75478,0.72207,0.99581,0.14579,0.03112,0.01024,block,0.43114
morphology_shift,5,16,style_invariant_logistic,place,place,1,1,0.02633,0.88099,0.11901,0,success,shift,1.33995,0.73762,1.04159,0.24993,0.02480,0.00995,peg_to_slot,0.43297
morphology_shift,5,17,style_invariant_logistic,handoff,handoff,1,1,0.01398,0.99927,0.00073,0,success,shift,0.73746,0.71667,1.03569,0.18028,0.03143,0.00682,tool_handoff,0.43378
morphology_shift,5,18,style_invariant_logistic,push,push,1,1,0.01786,0.95341,0.04659,0,success,shift,0.72542,1.27732,0.96804,0.24145,0.02385,0.00621,cart,0.43938
morphology_shift,5,19,style_invariant_logistic,pull,pull,1,1,0.01733,0.87651,0.12349,0,success,shift,1.36364,1.28037,0.96017,0.17605,0.00510,0.00485,tethered_box,0.47298
morphology_shift,5,20,style_invariant_logistic,rotate,rotate,1,1,0.00780,0.91049,0.08951,0,success,shift,0.74357,0.76376,1.08989,0.13744,0.03053,0.00666,knob,0.39142
morphology_shift,5,21,style_invariant_logistic,lift,lift,1,1,0.00000,0.77992,0.22008,0,success,shift,0.73596,1.28460,1.02674,0.16621,0.02407,0.00611,block,0.43725
morphology_shift,5,22,style_invariant_logistic,place,place,1,1,0.01100,0.97959,0.02041,0,success,shift,0.70100,0.79279,0.88184,0.15997,0.04068,0.00848,peg_to_slot,0.49368
morphology_shift,5,23,style_invariant_logistic,handoff,handoff,1,1,0.00490,0.99992,0.00008,0,success,shift,0.68483,1.29195,0.91175,0.14437,0.05258,0.01049,cup_handoff,0.48869
morphology_shift,5,24,style_invariant_logistic,push,push,1,1,0.05880,0.63850,0.36150,0,success,shift,0.73444,1.31104,0.95731,0.07491,0.05698,0.00839,sliding_box,0.47878
morphology_shift,5,25,style_invariant_logistic,pull,pull,1,1,0.10154,0.92155,0.07845,0,success,shift,1.43209,0.78841,1.13499,0.15889,0.04345,0.01057,tethered_box,0.39359
morphology_shift,5,26,style_invariant_logistic,rotate,rotate,1,1,0.01071,0.82115,0.17885,0,success,shift,0.76706,0.71247,0.92853,0.20402,0.00393,0.00529,knob,0.47448
morphology_shift,5,27,style_invariant_logistic,lift,lift,1,1,0.00000,0.73155,0.26845,0,success,shift,1.25994,1.25100,0.88897,0.21171,0.01980,0.00443,block,0.47626
morphology_shift,5,28,style_invariant_logistic,place,place,1,1,0.01199,0.57915,0.42085,0,success,shift,0.74266,1.24108,0.93982,0.17754,0.01189,0.01107,cup_to_bowl,0.47987
morphology_shift,5,29,style_invariant_logistic,handoff,handoff,1,1,0.00676,0.91375,0.08625,0,success,shift,1.32567,0.70609,1.14729,0.15807,0.00079,0.00759,cup_handoff,0.39890
morphology_shift,5,30,style_invariant_logistic,push,rotate,0,0,1.23642,0.87313,0.87313,0,wrong_intent,shift,0.75380,1.31653,0.94997,0.29350,0.04143,0.01066,sliding_box,0.47815
morphology_shift,5,31,style_invariant_logistic,pull,pull,1,1,0.04556,0.81967,0.18033,0,success,shift,0.71944,1.28005,0.99509,0.17800,0.01552,0.00449,drawer_handle,0.43389
morphology_shift,5,32,style_invariant_logistic,rotate,pull,0,0,0.59182,0.72873,0.72873,0,wrong_intent,shift,1.32004,0.74940,1.11989,0.19798,0.04568,0.01025,valve,0.40306
morphology_shift,5,33,style_invariant_logistic,lift,lift,1,1,0.00000,0.97368,0.02632,0,success,shift,1.28432,0.74744,1.12276,0.14036,0.03185,0.01014,tool,0.39856
morphology_shift,5,34,style_invariant_logistic,place,place,1,1,0.03435,0.52353,0.47647,0,success,shift,0.68462,0.72137,0.82120,0.17174,0.00252,0.00558,block_to_bin,0.51857
morphology_shift,5,35,style_invariant_logistic,handoff,handoff,1,1,0.00894,0.99191,0.00809,0,success,shift,0.79430,0.71273,1.05171,0.19588,0.04817,0.00653,part_handoff,0.44280
morphology_shift,5,36,style_invariant_logistic,push,push,1,1,0.10479,0.86311,0.13689,0,success,shift,0.78309,0.75222,1.09384,0.17177,0.03597,0.00551,cart,0.39581
morphology_shift,5,37,style_invariant_logistic,pull,pull,1,1,0.03797,0.80609,0.19391,0,success,shift,1.29564,0.75448,1.01431,0.12753,0.00310,0.00622,drawer_handle,0.42759
morphology_shift,5,38,style_invariant_logistic,rotate,rotate,1,1,0.02007,0.44163,0.55837,0,success,shift,1.39952,0.71780,0.89004,0.23637,0.05891,0.00683,valve,0.48450
morphology_shift,5,39,style_invariant_logistic,lift,lift,1,1,0.00000,0.90859,0.09141,0,success,shift,1.39511,0.72835,1.10166,0.18365,0.00997,0.00765,mug,0.39035
morphology_shift,5,40,style_invariant_logistic,place,place,1,1,0.02022,0.94894,0.05106,0,success,shift,0.65131,0.72020,1.11343,0.19325,0.03090,0.00527,block_to_bin,0.39247
morphology_shift,5,41,style_invariant_logistic,handoff,handoff,1,1,0.00637,0.76589,0.23411,0,success,shift,1.30046,1.25798,1.12368,0.18751,0.04765,0.00778,cup_handoff,0.40118
